Date,Close
10/1/2018 16:00:00,62.14
10/2/2018 16:00:00,60.2
10/3/2018 16:00:00,58.96
10/4/2018 16:00:00,56.37
10/5/2018 16:00:00,52.39
10/8/2018 16:00:00,50.11
10/9/2018 16:00:00,52.56
10/10/2018 16:00:00,51.38
10/11/2018 16:00:00,50.45
10/12/2018 16:00:00,51.76
10/15/2018 16:00:00,51.92
10/16/2018 16:00:00,55.32
10/17/2018 16:00:00,54.36
10/18/2018 16:00:00,52.78
10/19/2018 16:00:00,52
10/22/2018 16:00:00,52.19
10/23/2018 16:00:00,58.83
10/24/2018 16:00:00,57.7
10/25/2018 16:00:00,62.97
10/26/2018 16:00:00,66.18
10/29/2018 16:00:00,66.97
10/30/2018 16:00:00,65.98
10/31/2018 16:00:00,67.46
11/1/2018 16:00:00,68.86
11/2/2018 16:00:00,69.28
11/5/2018 16:00:00,68.28
11/6/2018 16:00:00,68.21
11/7/2018 16:00:00,69.63
11/8/2018 16:00:00,70.28
11/9/2018 16:00:00,70.1
11/12/2018 16:00:00,66.26
11/13/2018 16:00:00,67.75
11/14/2018 16:00:00,68.8
11/15/2018 16:00:00,69.69
11/16/2018 16:00:00,70.86
11/19/2018 16:00:00,70.69
11/20/2018 16:00:00,69.5
11/21/2018 16:00:00,67.64
11/23/2018 13:00:00,65.17
11/26/2018 16:00:00,69.2
11/27/2018 16:00:00,68.78
11/28/2018 16:00:00,69.57
11/29/2018 16:00:00,68.23
11/30/2018 16:00:00,70.1
12/3/2018 16:00:00,71.7
12/4/2018 16:00:00,71.94
12/6/2018 16:00:00,72.61
12/7/2018 16:00:00,71.59
12/10/2018 16:00:00,73.03
12/11/2018 16:00:00,73.35
12/12/2018 16:00:00,73.32
12/13/2018 16:00:00,75.36
12/14/2018 16:00:00,73.14
12/17/2018 16:00:00,69.68
12/18/2018 16:00:00,67.41
12/19/2018 16:00:00,66.59
12/20/2018 16:00:00,63.08
12/21/2018 16:00:00,63.95
12/24/2018 13:00:00,59.08
12/26/2018 16:00:00,65.22
12/27/2018 16:00:00,63.23
12/28/2018 16:00:00,66.77
12/31/2018 16:00:00,66.56
1/2/2019 16:00:00,62.02
1/3/2019 16:00:00,60.07
1/4/2019 16:00:00,63.54
1/7/2019 16:00:00,66.99
1/8/2019 16:00:00,67.07
1/9/2019 16:00:00,67.71
1/10/2019 16:00:00,68.99
1/11/2019 16:00:00,69.45
1/14/2019 16:00:00,66.88
1/15/2019 16:00:00,68.89
1/16/2019 16:00:00,69.21
1/17/2019 16:00:00,69.46
1/18/2019 16:00:00,60.45
1/22/2019 16:00:00,59.78
1/23/2019 16:00:00,57.52
1/24/2019 16:00:00,58.3
1/25/2019 16:00:00,59.41
1/28/2019 16:00:00,59.28
1/29/2019 16:00:00,59.49
1/30/2019 16:00:00,61.75
1/31/2019 16:00:00,61.4
2/1/2019 16:00:00,62.44
2/4/2019 16:00:00,62.58
2/5/2019 16:00:00,64.27
2/6/2019 16:00:00,63.44
2/7/2019 16:00:00,61.5
2/8/2019 16:00:00,61.16
2/11/2019 16:00:00,62.57
2/12/2019 16:00:00,62.36
2/13/2019 16:00:00,61.63
2/14/2019 16:00:00,60.75
2/15/2019 16:00:00,61.58
2/19/2019 16:00:00,61.13
2/20/2019 16:00:00,60.51
2/21/2019 16:00:00,58.25
2/22/2019 16:00:00,58.94
2/25/2019 16:00:00,59.75
2/26/2019 16:00:00,59.57
2/27/2019 16:00:00,62.95
2/28/2019 16:00:00,63.98
3/1/2019 16:00:00,58.96
3/4/2019 16:00:00,57.07
3/5/2019 16:00:00,55.31
3/6/2019 16:00:00,55.25
3/7/2019 16:00:00,55.32
3/8/2019 16:00:00,56.83
3/11/2019 16:00:00,58.18
3/12/2019 16:00:00,56.67
3/13/2019 16:00:00,57.79
3/14/2019 16:00:00,57.99
3/15/2019 16:00:00,55.09
3/18/2019 16:00:00,53.9
3/19/2019 16:00:00,53.49
3/20/2019 16:00:00,54.72
3/21/2019 16:00:00,54.8
3/22/2019 16:00:00,52.91
3/25/2019 16:00:00,52.08
3/26/2019 16:00:00,53.55
3/27/2019 16:00:00,54.97
3/28/2019 16:00:00,55.72
3/29/2019 16:00:00,55.97
4/1/2019 16:00:00,57.84
4/2/2019 16:00:00,57.18
4/3/2019 16:00:00,58.36
4/4/2019 16:00:00,53.56
4/5/2019 16:00:00,54.99
4/8/2019 16:00:00,54.64
4/9/2019 16:00:00,54.46
4/10/2019 16:00:00,55.21
4/11/2019 16:00:00,53.68
4/12/2019 16:00:00,53.54
4/15/2019 16:00:00,53.28
4/16/2019 16:00:00,54.67
4/17/2019 16:00:00,54.25
4/18/2019 16:00:00,54.65
4/22/2019 16:00:00,52.55
4/23/2019 16:00:00,52.78
4/24/2019 16:00:00,51.73
4/25/2019 16:00:00,49.53
4/26/2019 16:00:00,47.03
4/29/2019 16:00:00,48.29
4/30/2019 16:00:00,47.74
5/1/2019 16:00:00,46.8
5/2/2019 16:00:00,48.82
5/3/2019 16:00:00,51.01
5/6/2019 16:00:00,51.07
5/7/2019 16:00:00,49.41
5/8/2019 16:00:00,48.97
5/9/2019 16:00:00,48.4
5/10/2019 16:00:00,47.9
5/13/2019 16:00:00,45.4
5/14/2019 16:00:00,46.46
5/15/2019 16:00:00,46.39
5/16/2019 16:00:00,45.67
5/17/2019 16:00:00,42.21
5/20/2019 16:00:00,41.07
5/21/2019 16:00:00,41.02
5/22/2019 16:00:00,38.55
5/23/2019 16:00:00,39.1
5/24/2019 16:00:00,38.13
5/28/2019 16:00:00,37.74
5/29/2019 16:00:00,37.97
5/30/2019 16:00:00,37.64
5/31/2019 16:00:00,37.03
6/3/2019 16:00:00,35.79
6/4/2019 16:00:00,38.72
6/5/2019 16:00:00,39.32
6/6/2019 16:00:00,41.19
6/7/2019 16:00:00,40.9
6/10/2019 16:00:00,42.58
6/11/2019 16:00:00,43.42
6/12/2019 16:00:00,41.85
6/13/2019 16:00:00,42.78
6/14/2019 16:00:00,42.98
6/17/2019 16:00:00,45.01
6/18/2019 16:00:00,44.95
6/19/2019 16:00:00,45.29
6/20/2019 16:00:00,43.92
6/21/2019 16:00:00,44.37
6/24/2019 16:00:00,44.73
6/25/2019 16:00:00,43.95
6/26/2019 16:00:00,43.85
6/27/2019 16:00:00,44.57
6/28/2019 16:00:00,44.69
7/1/2019 16:00:00,45.43
7/2/2019 16:00:00,44.91
7/3/2019 13:00:00,46.98
7/5/2019 16:00:00,46.62
7/8/2019 16:00:00,46.07
7/9/2019 16:00:00,46.01
7/10/2019 16:00:00,47.78
7/11/2019 16:00:00,47.72
7/12/2019 16:00:00,49.02
7/15/2019 16:00:00,50.7
7/16/2019 16:00:00,50.48
7/17/2019 16:00:00,50.97
7/18/2019 16:00:00,50.71
7/19/2019 16:00:00,51.64
7/22/2019 16:00:00,51.14
7/23/2019 16:00:00,52.03
7/24/2019 16:00:00,52.98
7/25/2019 16:00:00,45.76
7/26/2019 16:00:00,45.61
7/29/2019 16:00:00,47.15
7/30/2019 16:00:00,48.45
7/31/2019 16:00:00,48.32
8/1/2019 16:00:00,46.77
8/2/2019 16:00:00,46.87
8/5/2019 16:00:00,45.66
8/6/2019 16:00:00,46.15
8/7/2019 16:00:00,46.68
8/8/2019 16:00:00,47.66
8/9/2019 16:00:00,47
8/12/2019 16:00:00,45.8
8/13/2019 16:00:00,47
8/14/2019 16:00:00,43.92
8/15/2019 16:00:00,43.13
8/16/2019 16:00:00,43.99
8/19/2019 16:00:00,45.37
8/20/2019 16:00:00,45.17
8/21/2019 16:00:00,44.17
8/22/2019 16:00:00,44.43
8/23/2019 16:00:00,42.28
8/26/2019 16:00:00,43
8/27/2019 16:00:00,42.82
8/28/2019 16:00:00,43.12
8/29/2019 16:00:00,44.34
8/30/2019 16:00:00,45.12
9/3/2019 16:00:00,45
9/4/2019 16:00:00,44.14
9/5/2019 16:00:00,45.92
9/6/2019 16:00:00,45.49
9/9/2019 16:00:00,46.36
9/10/2019 16:00:00,47.11
9/11/2019 16:00:00,49.42
9/12/2019 16:00:00,49.17
9/13/2019 16:00:00,49.04
9/16/2019 16:00:00,48.56
9/17/2019 16:00:00,48.96
9/18/2019 16:00:00,48.7
9/19/2019 16:00:00,49.32
9/20/2019 16:00:00,48.12
9/23/2019 16:00:00,48.25
9/24/2019 16:00:00,44.64
9/25/2019 16:00:00,45.74
9/26/2019 16:00:00,48.51
9/27/2019 16:00:00,48.43
9/30/2019 16:00:00,48.17